Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
Scoot,2025-10-10,8:05 PM,7:55 PM +1 (2025-10-11),21 hr 50 min,2 stops,"IDR 5,182,352"
XiamenAir,2025-10-10,1:35 PM,1:45 PM +1 (2025-10-11),22 hr 10 min,1 stop,"IDR 5,473,600"
"Indonesia AirAsia, AirAsia X",2025-10-10,5:00 AM,10:35 PM (2025-10-10),15 hr 35 min,1 stop,"IDR 5,532,789"
"Indonesia AirAsia, Thai AirAsia X",2025-10-10,12:05 PM,10:45 AM +1 (2025-10-11),20 hr 40 min,1 stop,"IDR 5,547,789"
Scoot,2025-10-10,8:05 PM,6:40 AM +2 (2025-10-12),32 hr 35 min,1 stop,"IDR 5,557,998"
Royal Brunei,2025-10-10,1:10 PM,7:30 AM +2 (2025-10-12),40 hr 20 min,1 stop,"IDR 5,574,300"
"China Eastern, Shanghai Airlines",2025-10-10,11:30 PM,3:50 PM +1 (2025-10-11),14 hr 20 min,1 stop,"IDR 5,673,000"
China Eastern,2025-10-10,11:30 PM,3:55 PM +1 (2025-10-11),14 hr 25 min,1 stop,"IDR 5,673,000"
China Eastern,2025-10-10,11:30 PM,8:55 PM +1 (2025-10-11),19 hr 25 min,1 stop,"IDR 5,673,000"
China Eastern,2025-10-10,11:30 PM,9:20 PM +1 (2025-10-11),19 hr 50 min,1 stop,"IDR 5,673,000"
"Indonesia AirAsia, AirAsia X",2025-10-10,6:25 AM,10:35 PM (2025-10-10),14 hr 10 min,1 stop,"IDR 5,732,789"
Scoot,2025-10-10,9:30 AM,11:10 AM +1 (2025-10-11),23 hr 40 min,2 stops,"IDR 5,832,352"
Scoot,2025-10-10,9:30 AM,7:55 PM +1 (2025-10-11),32 hr 25 min,2 stops,"IDR 5,832,352"
Scoot,2025-10-10,12:30 PM,7:55 PM +1 (2025-10-11),29 hr 25 min,2 stops,"IDR 5,832,352"
"Indonesia AirAsia, Thai AirAsia X",2025-10-10,2:15 PM,8:00 AM +1 (2025-10-11),15 hr 45 min,1 stop,"IDR 6,058,121"
"AirAsia, AirAsia X",2025-10-10,8:35 AM,10:35 PM (2025-10-10),12 hr,1 stop,"IDR 6,091,789"
Scoot,2025-10-10,10:25 PM,6:40 AM +2 (2025-10-12),30 hr 15 min,1 stop,"IDR 6,257,998"
Thai Lion Air,2025-10-10,8:30 PM,4:30 PM +1 (2025-10-11),18 hr,2 stops,"IDR 6,261,400"
"Indonesia AirAsia, Thai AirAsia X",2025-10-10,12:05 PM,8:00 AM +1 (2025-10-11),17 hr 55 min,1 stop,"IDR 6,572,021"
China Airlines,2025-10-10,1:30 AM,4:55 PM (2025-10-10),13 hr 25 min,1 stop,"IDR 6,832,800"
China Eastern,2025-10-10,11:30 PM,6:30 PM +1 (2025-10-11),17 hr,1 stop,"IDR 6,895,000"
China Southern,2025-10-10,9:10 AM,1:30 PM +1 (2025-10-11),26 hr 20 min,1 stop,"IDR 7,043,900"
China Southern,2025-10-10,9:10 AM,2:20 PM +1 (2025-10-11),27 hr 10 min,1 stop,"IDR 7,043,900"
China Southern,2025-10-10,1:15 PM,1:30 PM +1 (2025-10-11),22 hr 15 min,1 stop,"IDR 7,043,900"
China Southern,2025-10-10,1:15 PM,2:20 PM +1 (2025-10-11),23 hr 5 min,1 stop,"IDR 7,043,900"
Thai Lion Air,2025-10-10,8:30 PM,4:30 PM +1 (2025-10-11),18 hr,2 stops,"IDR 7,413,100"
Vietjet,2025-10-10,2:00 PM,8:00 AM +1 (2025-10-11),16 hr,1 stop,"IDR 7,421,884"
Vietjet,2025-10-10,2:00 PM,3:30 PM +1 (2025-10-11),23 hr 30 min,1 stop,"IDR 7,421,884"
"Indonesia AirAsia, Thai AirAsia",2025-10-10,2:15 PM,1:05 PM +1 (2025-10-11),20 hr 50 min,2 stops,"IDR 7,437,776"
XiamenAir,2025-10-10,7:05 AM,1:40 PM +1 (2025-10-11),28 hr 35 min,1 stop,"IDR 7,672,600"
China Southern,2025-10-10,12:20 AM,3:00 PM +1 (2025-10-11),36 hr 40 min,1 stop,"IDR 7,846,900"
China Southern,2025-10-10,1:15 PM,7:45 PM +1 (2025-10-11),28 hr 30 min,1 stop,"IDR 7,846,900"
SriLankan,2025-10-10,2:25 PM,8:10 AM +2 (2025-10-12),39 hr 45 min,1 stop,"IDR 7,937,000"
XiamenAir,2025-10-10,11:30 PM,1:45 PM +1 (2025-10-11),12 hr 15 min,1 stop,"IDR 8,133,600"
Philippine Airlines + ANA,2025-10-10,12:55 AM,1:10 PM (2025-10-10),10 hr 15 min,1 stop,"IDR 8,318,000"
Philippine Airlines + ANA,2025-10-10,12:55 AM,1:40 PM (2025-10-10),10 hr 45 min,1 stop,"IDR 8,318,000"
Philippine Airlines + ANA,2025-10-10,12:55 AM,8:30 PM (2025-10-10),17 hr 35 min,1 stop,"IDR 8,318,000"
Philippine Airlines + ANA,2025-10-10,12:55 AM,12:25 AM +1 (2025-10-11),21 hr 30 min,1 stop,"IDR 8,318,000"
Cathay Pacific,2025-10-10,12:05 AM,1:40 PM (2025-10-10),11 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,12:05 AM,1:55 PM (2025-10-10),11 hr 50 min,1 stop,"IDR 8,330,500"
Cathay Pacific + JAL,2025-10-10,12:05 AM,2:30 PM (2025-10-10),12 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,12:05 AM,4:05 PM (2025-10-10),14 hr,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,12:05 AM,8:30 PM (2025-10-10),18 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,12:05 AM,9:35 PM (2025-10-10),19 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,12:05 AM,6:40 AM +1 (2025-10-11),28 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,8:30 PM (2025-10-10),10 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,9:35 PM (2025-10-10),11 hr 25 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,6:40 AM +1 (2025-10-11),20 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,1:40 PM +1 (2025-10-11),27 hr 30 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,1:55 PM +1 (2025-10-11),27 hr 45 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,8:10 AM,2:30 PM +1 (2025-10-11),28 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,6:40 AM +1 (2025-10-11),14 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,1:40 PM +1 (2025-10-11),21 hr 20 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,1:55 PM +1 (2025-10-11),21 hr 35 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,2:30 PM +1 (2025-10-11),22 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,4:05 PM +1 (2025-10-11),23 hr 45 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,8:30 PM +1 (2025-10-11),28 hr 10 min,1 stop,"IDR 8,330,500"
Cathay Pacific,2025-10-10,2:20 PM,9:35 PM +1 (2025-10-11),29 hr 15 min,1 stop,"IDR 8,330,500"
"EVA Air, JAL",2025-10-10,2:30 PM,3:35 PM +1 (2025-10-11),23 hr 5 min,2 stops,"IDR 8,562,100"
Cathay Pacific,2025-10-10,2:20 PM,5:15 PM +1 (2025-10-11),24 hr 55 min,2 stops,"IDR 8,603,600"
THAI,2025-10-10,7:00 PM,8:10 AM +1 (2025-10-11),11 hr 10 min,1 stop,"IDR 8,622,300"
Scoot,2025-10-10,12:30 PM,6:40 AM +1 (2025-10-11),16 hr 10 min,1 stop,"IDR 9,033,256"
Scoot,2025-10-10,5:55 PM,6:40 AM +1 (2025-10-11),10 hr 45 min,1 stop,"IDR 9,033,256"
ANA,2025-10-10,6:10 AM,3:45 PM (2025-10-10),7 hr 35 min,Nonstop,"IDR 9,292,900"
Scoot,2025-10-10,10:25 PM,11:10 AM +2 (2025-10-12),34 hr 45 min,2 stops,"IDR 9,307,610"
Cathay Pacific,2025-10-10,12:05 AM,5:15 PM (2025-10-10),15 hr 10 min,2 stops,"IDR 10,033,600"
Scoot,2025-10-10,9:30 AM,6:40 AM +1 (2025-10-11),19 hr 10 min,1 stop,"IDR 10,083,256"
"China Eastern, JAL",2025-10-10,11:30 PM,3:55 PM +1 (2025-10-11),14 hr 25 min,2 stops,"IDR 10,100,600"
THAI,2025-10-10,12:35 PM,6:20 AM +1 (2025-10-11),15 hr 45 min,1 stop,"IDR 10,116,300"
THAI,2025-10-10,12:35 PM,8:10 AM +1 (2025-10-11),17 hr 35 min,1 stop,"IDR 10,116,300"
Cathay Pacific,2025-10-10,12:05 AM,5:15 PM (2025-10-10),15 hr 10 min,2 stops,"IDR 10,356,000"
Cathay Pacific,2025-10-10,12:05 AM,5:15 PM (2025-10-10),15 hr 10 min,2 stops,"IDR 10,356,000"
Cathay Pacific,2025-10-10,12:05 AM,5:15 PM (2025-10-10),15 hr 10 min,2 stops,"IDR 10,356,000"
"China Eastern, JAL",2025-10-10,11:30 PM,4:10 PM +1 (2025-10-11),14 hr 40 min,2 stops,"IDR 10,758,200"
"China Eastern, ANA + Operated by ANA Wings",2025-10-10,11:30 PM,3:30 PM +1 (2025-10-11),14 hr,2 stops,"IDR 10,800,600"
"Philippine Airlines, ANA",2025-10-10,12:55 AM,2:50 PM (2025-10-10),11 hr 55 min,1 stop,"IDR 10,808,000"
THAI,2025-10-10,7:00 PM,9:10 PM +1 (2025-10-11),24 hr 10 min,1 stop,"IDR 11,023,400"
"Shandong, China Southern",2025-10-10,12:25 AM,7:45 PM (2025-10-10),17 hr 20 min,2 stops,"IDR 11,221,100"
"Philippine Airlines, Jetstar",2025-10-10,12:55 AM,6:10 AM +1 (2025-10-11),27 hr 15 min,1 stop,"IDR 11,234,100"
ANA,2025-10-10,7:00 AM,4:30 PM (2025-10-10),7 hr 30 min,Nonstop,"IDR 11,488,900"
"China Eastern, ANA + Operated by ANA Wings",2025-10-10,11:30 PM,5:30 PM +1 (2025-10-11),16 hr,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,6:55 PM +1 (2025-10-11),17 hr 25 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,6:55 PM +1 (2025-10-11),17 hr 25 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,7:55 PM +1 (2025-10-11),18 hr 25 min,2 stops,"IDR 11,525,200"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,7:55 PM +1 (2025-10-11),18 hr 25 min,2 stops,"IDR 11,525,200"
SriLankan,2025-10-10,2:25 PM,8:10 AM +1 (2025-10-11),15 hr 45 min,1 stop,"IDR 11,548,200"
"XiamenAir, China Southern",2025-10-10,11:30 PM,7:45 PM +1 (2025-10-11),18 hr 15 min,2 stops,"IDR 11,701,000"
THAI,2025-10-10,12:35 PM,6:55 AM +1 (2025-10-11),16 hr 20 min,1 stop,"IDR 12,211,300"
"China Eastern, JAL + Operated by JTA",2025-10-10,11:30 PM,7:05 PM +1 (2025-10-11),17 hr 35 min,2 stops,"IDR 12,752,900"
"China Eastern, JAL",2025-10-10,11:30 PM,8:40 PM +1 (2025-10-11),19 hr 10 min,2 stops,"IDR 12,752,900"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,11:50 PM,3:10 PM +1 (2025-10-11),13 hr 20 min,1 stop,"IDR 12,770,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,11:50 PM,8:00 PM +1 (2025-10-11),18 hr 10 min,1 stop,"IDR 12,770,300"
Singapore Airlines,2025-10-10,5:25 AM,9:55 PM (2025-10-10),14 hr 30 min,1 stop,"IDR 12,827,200"
Singapore Airlines,2025-10-10,8:05 AM,9:55 PM (2025-10-10),11 hr 50 min,1 stop,"IDR 12,827,200"
Singapore Airlines,2025-10-10,9:25 AM,9:55 PM (2025-10-10),10 hr 30 min,1 stop,"IDR 12,827,200"
"China Eastern, JAL",2025-10-10,11:30 PM,3:35 PM +1 (2025-10-11),14 hr 5 min,2 stops,"IDR 12,835,300"
"China Eastern, JAL",2025-10-10,11:30 PM,5:55 PM +1 (2025-10-11),16 hr 25 min,2 stops,"IDR 12,835,300"
"China Eastern, JAL",2025-10-10,11:30 PM,7:30 PM +1 (2025-10-11),18 hr,2 stops,"IDR 12,835,300"
JAL + Garuda Indonesia,2025-10-10,6:35 AM,4:05 PM (2025-10-10),7 hr 30 min,Nonstop,"IDR 12,985,100"
"Philippine Airlines, ANA",2025-10-10,12:55 AM,8:00 PM (2025-10-10),17 hr 5 min,1 stop,"IDR 13,271,000"
"China Eastern, JAL",2025-10-10,11:30 PM,4:35 PM +1 (2025-10-11),15 hr 5 min,2 stops,"IDR 13,280,400"
"China Eastern, JAL",2025-10-10,11:30 PM,5:50 PM +1 (2025-10-11),16 hr 20 min,2 stops,"IDR 13,280,400"
"China Eastern, Shanghai Airlines, JAL",2025-10-10,11:30 PM,5:50 PM +1 (2025-10-11),16 hr 20 min,2 stops,"IDR 13,280,400"
"China Eastern, JAL",2025-10-10,11:30 PM,6:35 PM +1 (2025-10-11),17 hr 5 min,2 stops,"IDR 13,280,400"
"China Eastern, JAL",2025-10-10,11:30 PM,7:10 PM +1 (2025-10-11),17 hr 40 min,2 stops,"IDR 13,280,400"
"China Eastern, JAL",2025-10-10,11:30 PM,7:40 PM +1 (2025-10-11),18 hr 10 min,2 stops,"IDR 13,280,400"
"Garuda Indonesia, Jeju Air",2025-10-10,11:15 PM,12:55 PM +1 (2025-10-11),11 hr 40 min,1 stop,"IDR 13,479,400"
"Garuda Indonesia, Jeju Air",2025-10-10,11:15 PM,3:55 PM +1 (2025-10-11),14 hr 40 min,1 stop,"IDR 13,479,400"
"Garuda Indonesia, Jeju Air",2025-10-10,11:15 PM,5:30 PM +1 (2025-10-11),16 hr 15 min,1 stop,"IDR 13,479,400"
"Garuda Indonesia, Jeju Air",2025-10-10,11:15 PM,6:30 PM +1 (2025-10-11),17 hr 15 min,1 stop,"IDR 13,479,400"
"China Eastern, ANA",2025-10-10,11:30 PM,6:50 PM +1 (2025-10-11),17 hr 20 min,2 stops,"IDR 13,707,900"
"Scoot, Singapore Airlines",2025-10-10,9:30 AM,9:55 PM (2025-10-10),10 hr 25 min,1 stop,"IDR 13,767,200"
"China Eastern, ANA",2025-10-10,11:30 PM,5:05 PM +1 (2025-10-11),15 hr 35 min,2 stops,"IDR 13,879,300"
"China Eastern, ANA",2025-10-10,11:30 PM,6:30 PM +1 (2025-10-11),17 hr,2 stops,"IDR 13,879,300"
"China Eastern, ANA",2025-10-10,11:30 PM,8:35 PM +1 (2025-10-11),19 hr 5 min,2 stops,"IDR 13,879,300"
"China Eastern, JAL",2025-10-10,11:30 PM,4:25 PM +1 (2025-10-11),14 hr 55 min,2 stops,"IDR 14,073,900"
"China Eastern, JAL",2025-10-10,11:30 PM,6:45 PM +1 (2025-10-11),17 hr 15 min,2 stops,"IDR 14,073,900"
"China Eastern, ANA",2025-10-10,11:30 PM,4:10 PM +1 (2025-10-11),14 hr 40 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA",2025-10-10,11:30 PM,5:05 PM +1 (2025-10-11),15 hr 35 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,5:45 PM +1 (2025-10-11),16 hr 15 min,2 stops,"IDR 14,280,400"
"China Eastern, Shanghai Airlines, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,5:45 PM +1 (2025-10-11),16 hr 15 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA",2025-10-10,11:30 PM,6:05 PM +1 (2025-10-11),16 hr 35 min,2 stops,"IDR 14,280,400"
"China Eastern, Shanghai Airlines, ANA",2025-10-10,11:30 PM,6:05 PM +1 (2025-10-11),16 hr 35 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA",2025-10-10,11:30 PM,6:50 PM +1 (2025-10-11),17 hr 20 min,2 stops,"IDR 14,280,400"
"China Eastern, Shanghai Airlines, ANA",2025-10-10,11:30 PM,6:50 PM +1 (2025-10-11),17 hr 20 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA",2025-10-10,11:30 PM,7:30 PM +1 (2025-10-11),18 hr,2 stops,"IDR 14,280,400"
"China Eastern, ANA",2025-10-10,11:30 PM,8:20 PM +1 (2025-10-11),18 hr 50 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,8:45 PM +1 (2025-10-11),19 hr 15 min,2 stops,"IDR 14,280,400"
"China Eastern, ANA + Operated by Star Flyer",2025-10-10,11:30 PM,8:45 PM +1 (2025-10-11),19 hr 15 min,2 stops,"IDR 14,280,400"
Garuda Indonesia + JAL,2025-10-10,11:25 PM,8:50 AM +1 (2025-10-11),7 hr 25 min,Nonstop,"IDR 14,953,200"
"China Eastern, JAL",2025-10-10,11:30 PM,6:15 PM +1 (2025-10-11),16 hr 45 min,2 stops,"IDR 15,047,100"
"China Eastern, ANA + Operated by ANA Wings",2025-10-10,11:30 PM,4:00 PM +1 (2025-10-11),14 hr 30 min,2 stops,"IDR 15,140,900"
"China Eastern, ANA + Operated by Solaseed Air",2025-10-10,11:30 PM,5:30 PM +1 (2025-10-11),16 hr,2 stops,"IDR 15,140,900"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,11:50 AM,2:30 PM +1 (2025-10-11),24 hr 40 min,1 stop,"IDR 15,402,200"
Asiana Airlines,2025-10-10,9:30 PM,11:20 AM +1 (2025-10-11),11 hr 50 min,1 stop,"IDR 15,576,900"
Asiana Airlines,2025-10-10,9:30 PM,6:25 PM +1 (2025-10-11),18 hr 55 min,1 stop,"IDR 15,576,900"
Asiana Airlines,2025-10-10,9:30 PM,9:00 PM +1 (2025-10-11),21 hr 30 min,1 stop,"IDR 15,576,900"
Asiana Airlines,2025-10-10,9:30 PM,11:30 PM +1 (2025-10-11),24 hr,1 stop,"IDR 15,588,900"
Garuda Indonesia,2025-10-10,11:50 AM,8:50 AM +1 (2025-10-11),19 hr,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,2:30 PM,8:50 AM +1 (2025-10-11),16 hr 20 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,4:00 PM,8:50 AM +1 (2025-10-11),14 hr 50 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,5:00 PM,8:50 AM +1 (2025-10-11),13 hr 50 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,6:30 PM,8:50 AM +1 (2025-10-11),12 hr 20 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,7:00 PM,8:50 AM +1 (2025-10-11),11 hr 50 min,1 stop,"IDR 15,640,420"
Garuda Indonesia,2025-10-10,5:25 PM,8:50 AM +1 (2025-10-11),13 hr 25 min,1 stop,"IDR 15,694,100"
"Asiana Airlines, Korean Air",2025-10-10,9:30 PM,9:05 PM +1 (2025-10-11),21 hr 35 min,1 stop,"IDR 16,024,900"
Asiana Airlines,2025-10-10,9:30 PM,5:50 PM +1 (2025-10-11),18 hr 20 min,1 stop,"IDR 16,190,600"
"Asiana Airlines, Korean Air",2025-10-10,9:30 PM,6:30 PM +1 (2025-10-11),19 hr,1 stop,"IDR 16,190,600"
"Asiana Airlines, Korean Air",2025-10-10,9:30 PM,9:00 PM +1 (2025-10-11),21 hr 30 min,1 stop,"IDR 16,190,600"
Asiana Airlines,2025-10-10,9:30 PM,10:00 PM +1 (2025-10-11),22 hr 30 min,1 stop,"IDR 16,190,600"
THAI,2025-10-10,7:00 PM,3:55 PM +1 (2025-10-11),18 hr 55 min,1 stop,"IDR 17,409,300"
"Asiana Airlines, ANA",2025-10-10,9:30 PM,2:55 PM +1 (2025-10-11),15 hr 25 min,1 stop,"IDR 17,443,600"
"Asiana Airlines, ANA",2025-10-10,9:30 PM,10:15 PM +1 (2025-10-11),22 hr 45 min,1 stop,"IDR 17,443,600"
THAI,2025-10-10,12:35 PM,3:55 PM +1 (2025-10-11),25 hr 20 min,1 stop,"IDR 17,801,400"
Singapore Airlines,2025-10-10,7:20 PM,6:45 AM +2 (2025-10-12),33 hr 25 min,1 stop,"IDR 17,807,300"
Garuda Indonesia,2025-10-10,7:55 AM,8:50 AM +1 (2025-10-11),22 hr 55 min,2 stops,"IDR 22,562,420"
"EVA Air, ANA",2025-10-10,2:30 PM,5:45 PM +1 (2025-10-11),25 hr 15 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-10-10,2:30 PM,8:50 PM +1 (2025-10-11),28 hr 20 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-10-10,5:25 PM,1:25 PM +2 (2025-10-12),42 hr,2 stops,"IDR 24,526,100"
"Philippine Airlines, JAL",2025-10-10,12:55 AM,10:25 PM (2025-10-10),19 hr 30 min,2 stops,"IDR 25,584,200"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-10-10,12:55 AM,6:55 PM (2025-10-10),16 hr,2 stops,"IDR 26,351,200"
"Philippine Airlines, ANA + Operated by ANA Wings",2025-10-10,12:55 AM,10:25 PM (2025-10-10),19 hr 30 min,2 stops,"IDR 26,351,200"
"Philippine Airlines, ANA",2025-10-10,12:55 AM,6:50 PM (2025-10-10),15 hr 55 min,2 stops,"IDR 27,565,200"
"Philippine Airlines, ANA",2025-10-10,12:55 AM,7:30 PM (2025-10-10),16 hr 35 min,2 stops,"IDR 27,565,200"
"China Eastern, JAL",2025-10-10,11:30 PM,1:55 PM +1 (2025-10-11),12 hr 25 min,1 stop,"IDR 27,720,000"
"China Eastern, JAL",2025-10-10,11:30 PM,4:50 PM +1 (2025-10-11),15 hr 20 min,1 stop,"IDR 27,720,000"
"Philippine Airlines, JAL",2025-10-10,12:55 AM,10:40 PM (2025-10-10),19 hr 45 min,2 stops,"IDR 28,431,400"
China Southern,2025-10-10,1:15 PM,1:20 PM +1 (2025-10-11),22 hr 5 min,2 stops,"IDR 28,471,600"
"Philippine Airlines, JAL",2025-10-10,12:55 AM,6:35 PM (2025-10-10),15 hr 40 min,2 stops,"IDR 28,653,400"
"Garuda Indonesia, ANA",2025-10-10,5:30 AM,7:15 PM (2025-10-10),11 hr 45 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,5:30 AM,6:20 AM +1 (2025-10-11),22 hr 50 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,8:55 AM,6:20 AM +1 (2025-10-11),19 hr 25 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,11:50 AM,6:20 AM +1 (2025-10-11),16 hr 30 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,3:40 PM,6:20 AM +1 (2025-10-11),12 hr 40 min,1 stop,"IDR 30,669,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-10-10,5:40 PM,6:20 AM +1 (2025-10-11),10 hr 40 min,1 stop,"IDR 30,669,200"
"THAI, China Eastern, JAL",2025-10-10,7:00 PM,1:55 PM +1 (2025-10-11),16 hr 55 min,2 stops,"IDR 31,045,200"
ANA,2025-10-10,9:25 PM,6:50 AM +1 (2025-10-11),7 hr 25 min,Nonstop,"IDR 31,400,900"
"Garuda Indonesia, China Eastern",2025-10-10,11:45 PM,3:55 PM +1 (2025-10-11),14 hr 10 min,1 stop,"IDR 31,799,000"
"Garuda Indonesia, China Eastern",2025-10-10,11:45 PM,8:55 PM +1 (2025-10-11),19 hr 10 min,1 stop,"IDR 31,799,000"
"Cathay Pacific, China Eastern",2025-10-10,12:05 AM,6:30 PM (2025-10-10),16 hr 25 min,2 stops,"IDR 34,907,600"
"XiamenAir, ANA",2025-10-10,11:30 PM,5:45 PM +1 (2025-10-11),16 hr 15 min,2 stops,"IDR 35,214,200"
"THAI, China Southern",2025-10-10,7:00 PM,2:20 PM +1 (2025-10-11),17 hr 20 min,2 stops,"IDR 36,519,100"
"Hainan, China Southern",2025-10-10,7:15 PM,3:00 PM +1 (2025-10-11),17 hr 45 min,2 stops,"IDR 37,742,100"
"Cathay Pacific, China Eastern",2025-10-10,12:05 AM,8:55 PM (2025-10-10),18 hr 50 min,2 stops,"IDR 39,489,200"
"Garuda Indonesia, Cathay Pacific",2025-10-10,12:50 PM,8:30 PM +1 (2025-10-11),29 hr 40 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-10,12:50 PM,9:35 PM +1 (2025-10-11),30 hr 45 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-10,12:50 PM,6:40 AM +2 (2025-10-12),39 hr 50 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-10-10,11:50 PM,8:30 PM +1 (2025-10-11),18 hr 40 min,1 stop,"IDR 40,285,800"
"Cathay Pacific, China Airlines",2025-10-10,12:05 AM,8:45 PM (2025-10-10),18 hr 40 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-10-10,12:05 AM,8:45 PM (2025-10-10),18 hr 40 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-10-10,12:05 AM,8:45 PM (2025-10-10),18 hr 40 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-10-10,12:05 AM,8:45 PM (2025-10-10),18 hr 40 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, ANA",2025-10-10,2:20 PM,9:45 AM +1 (2025-10-11),17 hr 25 min,2 stops,"IDR 40,882,700"
"China Eastern, Asiana Airlines",2025-10-10,11:30 PM,9:00 PM +1 (2025-10-11),19 hr 30 min,2 stops,"IDR 40,967,800"
"China Eastern, Asiana Airlines",2025-10-10,11:30 PM,9:00 PM +1 (2025-10-11),19 hr 30 min,2 stops,"IDR 41,405,800"
"THAI, ANA",2025-10-10,12:35 PM,6:00 AM +1 (2025-10-11),15 hr 25 min,1 stop,"IDR 42,773,000"
"THAI, ANA",2025-10-10,7:00 PM,6:00 PM +1 (2025-10-11),21 hr,1 stop,"IDR 42,773,000"
"THAI, ANA",2025-10-10,7:00 PM,12:05 PM +1 (2025-10-11),15 hr 5 min,2 stops,"IDR 42,836,400"
"THAI, ANA",2025-10-10,7:00 PM,12:55 PM +1 (2025-10-11),15 hr 55 min,2 stops,"IDR 42,836,400"
"THAI, ANA",2025-10-10,12:35 PM,7:15 AM +1 (2025-10-11),16 hr 40 min,2 stops,"IDR 42,947,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-10,5:25 PM,6:40 AM +2 (2025-10-12),35 hr 15 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-10,5:25 PM,6:40 AM +2 (2025-10-12),35 hr 15 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-10-10,5:25 PM,1:40 PM +2 (2025-10-12),42 hr 15 min,2 stops,"IDR 43,818,500"
