Maskapai,Tanggal,Waktu Berangkat,Waktu Datang,Durasi,Transit,Harga Tiket
"Asiana Airlines, ANA",2025-12-25,10:30 PM,6:45 PM +1 (2025-12-26),18 hr 15 min,2 stops,"IDR 11,533,300"
"Asiana Airlines, ANA",2025-12-25,10:30 PM,9:55 PM +1 (2025-12-26),21 hr 25 min,1 stop,"IDR 11,536,600"
"Asiana Airlines, ANA",2025-12-25,10:30 PM,2:25 PM +1 (2025-12-26),13 hr 55 min,1 stop,"IDR 11,657,800"
Philippine Airlines + ANA,2025-12-25,1:20 AM,8:10 PM (2025-12-25),16 hr 50 min,1 stop,"IDR 11,762,000"
Cathay Pacific,2025-12-25,12:15 AM,8:20 PM (2025-12-25),18 hr 5 min,1 stop,"IDR 11,890,500"
Cathay Pacific,2025-12-25,8:10 AM,8:20 PM (2025-12-25),10 hr 10 min,1 stop,"IDR 11,890,500"
"Asiana Airlines, JAL + ANA + Operated by J-Air",2025-12-25,10:30 PM,2:30 PM +1 (2025-12-26),14 hr,2 stops,"IDR 11,954,800"
"Asiana Airlines, ANA + Operated by ANA Wings",2025-12-25,10:30 PM,3:00 PM +1 (2025-12-26),14 hr 30 min,2 stops,"IDR 11,954,800"
"Asiana Airlines, JAL + ANA + Operated by J-Air",2025-12-25,10:30 PM,3:35 PM +1 (2025-12-26),15 hr 5 min,2 stops,"IDR 11,954,800"
"Asiana Airlines, ANA",2025-12-25,10:30 PM,5:25 PM +1 (2025-12-26),16 hr 55 min,2 stops,"IDR 11,954,800"
"Asiana Airlines, JAL + Operated by J-Air",2025-12-25,10:30 PM,6:30 PM +1 (2025-12-26),18 hr,2 stops,"IDR 11,954,800"
"Garuda Indonesia, Jeju Air",2025-12-25,11:30 PM,1:00 PM +1 (2025-12-26),11 hr 30 min,1 stop,"IDR 12,174,400"
"Garuda Indonesia, Jeju Air",2025-12-25,11:30 PM,2:30 PM +1 (2025-12-26),13 hr,1 stop,"IDR 12,174,400"
"Garuda Indonesia, Jeju Air",2025-12-25,11:30 PM,5:15 PM +1 (2025-12-26),15 hr 45 min,1 stop,"IDR 12,174,400"
"Garuda Indonesia, Jeju Air",2025-12-25,11:30 PM,6:40 PM +1 (2025-12-26),17 hr 10 min,1 stop,"IDR 12,174,400"
"Asiana Airlines, ANA + Operated by Solaseed Air",2025-12-25,10:30 PM,3:55 PM +1 (2025-12-26),15 hr 25 min,2 stops,"IDR 12,196,000"
"Asiana Airlines, ANA + Operated by Solaseed Air",2025-12-25,10:30 PM,6:30 PM +1 (2025-12-26),18 hr,2 stops,"IDR 12,196,000"
Garuda Indonesia,2025-12-25,7:55 AM,8:50 AM +1 (2025-12-26),22 hr 55 min,2 stops,"IDR 12,223,420"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,5:50 AM,5:55 AM +1 (2025-12-26),22 hr 5 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,8:55 AM,5:55 AM +1 (2025-12-26),19 hr,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,3:40 PM,5:55 AM +1 (2025-12-26),12 hr 15 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-25,3:40 PM,6:25 PM +1 (2025-12-26),24 hr 45 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,5:35 PM,5:55 AM +1 (2025-12-26),10 hr 20 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-25,5:35 PM,6:25 PM +1 (2025-12-26),22 hr 50 min,1 stop,"IDR 12,289,200"
"Garuda Indonesia, ANA",2025-12-25,6:55 PM,6:25 PM +1 (2025-12-26),21 hr 30 min,1 stop,"IDR 12,289,200"
EVA Air + ANA,2025-12-25,2:35 PM,11:00 AM +1 (2025-12-26),18 hr 25 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-25,2:35 PM,12:00 PM +1 (2025-12-26),19 hr 25 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-25,2:35 PM,12:55 PM +1 (2025-12-26),20 hr 20 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-25,2:35 PM,7:20 PM +1 (2025-12-26),26 hr 45 min,1 stop,"IDR 12,592,400"
EVA Air,2025-12-25,2:35 PM,8:20 PM +1 (2025-12-26),27 hr 45 min,1 stop,"IDR 12,592,400"
Philippine Airlines + ANA,2025-12-25,1:20 AM,12:20 AM +1 (2025-12-26),21 hr,1 stop,"IDR 12,737,000"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,11:50 PM,3:10 PM +1 (2025-12-26),13 hr 20 min,1 stop,"IDR 12,770,300"
"Garuda Indonesia, ANA + Operated by Air Japan",2025-12-25,11:50 PM,7:15 PM +1 (2025-12-26),17 hr 25 min,1 stop,"IDR 12,770,300"
"XiamenAir, JAL",2025-12-25,7:05 AM,11:05 PM (2025-12-25),14 hr,2 stops,"IDR 12,976,700"
"XiamenAir, ANA",2025-12-25,7:05 AM,11:00 PM (2025-12-25),13 hr 55 min,2 stops,"IDR 13,776,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-25,7:05 AM,11:15 PM (2025-12-25),14 hr 10 min,2 stops,"IDR 13,776,700"
"XiamenAir, ANA + Operated by ANA Wings",2025-12-25,7:05 AM,11:25 PM (2025-12-25),14 hr 20 min,2 stops,"IDR 13,776,700"
Cathay Pacific,2025-12-25,12:15 AM,4:50 PM (2025-12-25),14 hr 35 min,2 stops,"IDR 14,111,000"
ANA,2025-12-25,6:20 AM,3:40 PM (2025-12-25),7 hr 20 min,Nonstop,"IDR 14,251,900"
ANA,2025-12-25,9:45 PM,6:50 AM +1 (2025-12-26),7 hr 5 min,Nonstop,"IDR 14,601,900"
China Southern,2025-12-25,12:20 AM,3:00 PM (2025-12-25),12 hr 40 min,1 stop,"IDR 15,022,900"
"Garuda Indonesia, ANA",2025-12-25,5:50 AM,6:25 PM (2025-12-25),10 hr 35 min,1 stop,"IDR 15,402,200"
Cathay Pacific,2025-12-25,12:15 AM,4:50 PM (2025-12-25),14 hr 35 min,2 stops,"IDR 15,736,000"
Philippine Airlines + ANA,2025-12-25,1:20 AM,12:55 PM (2025-12-25),9 hr 35 min,1 stop,"IDR 16,637,000"
Philippine Airlines,2025-12-25,1:20 AM,2:10 PM (2025-12-25),10 hr 50 min,1 stop,"IDR 16,637,000"
Cathay Pacific + JAL,2025-12-25,12:15 AM,1:45 PM (2025-12-25),11 hr 30 min,1 stop,"IDR 16,765,500"
Cathay Pacific,2025-12-25,2:30 PM,1:45 PM +1 (2025-12-26),21 hr 15 min,1 stop,"IDR 16,765,500"
Cathay Pacific,2025-12-25,12:15 AM,4:50 PM (2025-12-25),14 hr 35 min,2 stops,"IDR 17,361,000"
Garuda Indonesia,2025-12-25,1:00 PM,8:50 AM +2 (2025-12-27),41 hr 50 min,2 stops,"IDR 17,616,680"
Singapore Airlines,2025-12-25,8:20 PM,7:30 AM +1 (2025-12-26),9 hr 10 min,1 stop,"IDR 18,791,200"
Cathay Pacific,2025-12-25,12:15 AM,1:10 PM (2025-12-25),10 hr 55 min,1 stop,"IDR 19,365,500"
Cathay Pacific,2025-12-25,12:15 AM,2:10 PM (2025-12-25),11 hr 55 min,1 stop,"IDR 19,365,500"
Cathay Pacific,2025-12-25,12:15 AM,3:35 PM (2025-12-25),13 hr 20 min,1 stop,"IDR 19,365,500"
Singapore Airlines,2025-12-25,8:20 PM,7:30 AM +2 (2025-12-27),33 hr 10 min,1 stop,"IDR 19,477,300"
Cathay Pacific,2025-12-25,12:15 AM,4:50 PM (2025-12-25),14 hr 35 min,2 stops,"IDR 19,638,600"
"China Eastern, JAL",2025-12-25,11:45 PM,4:45 PM +1 (2025-12-26),15 hr,2 stops,"IDR 19,805,700"
"China Eastern, JAL",2025-12-25,11:45 PM,4:45 PM +1 (2025-12-26),15 hr,2 stops,"IDR 19,805,700"
"Garuda Indonesia, Jeju Air",2025-12-25,5:30 PM,2:30 PM +1 (2025-12-26),19 hr,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-25,5:30 PM,5:15 PM +1 (2025-12-26),21 hr 45 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-25,5:30 PM,6:40 PM +1 (2025-12-26),23 hr 10 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-25,5:30 PM,10:35 AM +2 (2025-12-27),39 hr 5 min,2 stops,"IDR 20,181,400"
"Garuda Indonesia, Jeju Air",2025-12-25,5:30 PM,1:00 PM +2 (2025-12-27),41 hr 30 min,2 stops,"IDR 20,347,100"
JAL + Garuda Indonesia,2025-12-25,6:35 AM,3:50 PM (2025-12-25),7 hr 15 min,Nonstop,"IDR 20,777,200"
JAL + Garuda Indonesia,2025-12-25,9:25 PM,6:40 AM +1 (2025-12-26),7 hr 15 min,Nonstop,"IDR 20,777,200"
"EVA Air, ANA",2025-12-25,2:35 PM,5:30 PM +1 (2025-12-26),24 hr 55 min,1 stop,"IDR 24,060,400"
"EVA Air, ANA",2025-12-25,2:35 PM,8:40 PM +1 (2025-12-26),28 hr 5 min,1 stop,"IDR 24,060,400"
"Garuda Indonesia, EVA Air + ANA",2025-12-25,5:30 PM,12:55 PM +2 (2025-12-27),41 hr 25 min,2 stops,"IDR 24,136,100"
"Garuda Indonesia, EVA Air, Cathay Pacific",2025-12-25,5:30 PM,4:50 PM +2 (2025-12-27),45 hr 20 min,2 stops,"IDR 26,145,700"
"Philippine Airlines, ANA + Operated by Star Flyer",2025-12-25,1:20 AM,6:55 PM (2025-12-25),15 hr 35 min,2 stops,"IDR 26,206,000"
"China Eastern, JAL",2025-12-25,11:45 PM,6:00 PM +1 (2025-12-26),16 hr 15 min,1 stop,"IDR 26,824,000"
Garuda Indonesia + JAL,2025-12-25,11:45 PM,8:50 AM +1 (2025-12-26),7 hr 5 min,Nonstop,"IDR 28,511,100"
"Garuda Indonesia, EVA Air + ANA",2025-12-25,5:30 PM,12:00 PM +2 (2025-12-27),40 hr 30 min,2 stops,"IDR 29,350,100"
China Southern,2025-12-25,1:15 PM,1:00 PM +1 (2025-12-26),21 hr 45 min,2 stops,"IDR 30,634,600"
China Southern,2025-12-25,1:15 PM,1:05 PM +1 (2025-12-26),21 hr 50 min,2 stops,"IDR 30,634,600"
China Southern,2025-12-25,1:15 PM,1:15 PM +1 (2025-12-26),22 hr,2 stops,"IDR 30,634,600"
"China Southern, China Eastern",2025-12-25,12:20 AM,6:30 PM (2025-12-25),16 hr 10 min,2 stops,"IDR 30,795,600"
ANA,2025-12-25,7:15 AM,4:25 PM (2025-12-25),7 hr 10 min,Nonstop,"IDR 31,400,900"
"Garuda Indonesia, Singapore Airlines, ANA",2025-12-25,5:35 PM,11:55 AM +1 (2025-12-26),16 hr 20 min,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Singapore Airlines, ANA",2025-12-25,6:55 PM,11:55 AM +1 (2025-12-26),15 hr,2 stops,"IDR 31,901,600"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-25,1:00 PM,1:35 PM +2 (2025-12-27),46 hr 35 min,3 stops,"IDR 32,850,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-25,1:00 PM,1:35 PM +2 (2025-12-27),46 hr 35 min,3 stops,"IDR 32,850,100"
"Garuda Indonesia, Cathay Pacific, China Southern",2025-12-25,1:00 PM,8:00 PM +2 (2025-12-27),53 hr,3 stops,"IDR 32,850,100"
"Shandong, XiamenAir, ANA",2025-12-25,12:25 AM,5:25 PM (2025-12-25),15 hr,2 stops,"IDR 34,205,300"
"Cathay Pacific, China Eastern",2025-12-25,12:15 AM,6:30 PM (2025-12-25),16 hr 15 min,2 stops,"IDR 34,907,600"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,8:20 PM +1 (2025-12-26),29 hr 20 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,9:15 PM +1 (2025-12-26),30 hr 15 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,2:10 PM +2 (2025-12-27),47 hr 10 min,2 stops,"IDR 39,807,200"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,3:35 PM +2 (2025-12-27),48 hr 35 min,2 stops,"IDR 39,807,200"
"Cathay Pacific, ANA",2025-12-25,2:30 PM,9:35 AM +1 (2025-12-26),17 hr 5 min,2 stops,"IDR 39,871,700"
"Garuda Indonesia, China Airlines, Cathay Pacific",2025-12-25,5:30 PM,4:50 PM +2 (2025-12-27),45 hr 20 min,2 stops,"IDR 40,090,900"
"Cathay Pacific, EVA Air",2025-12-25,12:15 AM,7:20 PM (2025-12-25),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, EVA Air",2025-12-25,12:15 AM,7:20 PM (2025-12-25),17 hr 5 min,2 stops,"IDR 40,658,600"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,4:35 PM (2025-12-25),14 hr 20 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,834,500"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,4:35 PM (2025-12-25),14 hr 20 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,875,900"
"Cathay Pacific, China Airlines",2025-12-25,12:15 AM,8:30 PM (2025-12-25),18 hr 15 min,2 stops,"IDR 40,875,900"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 43,802,080"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-25,5:30 PM,6:30 AM +2 (2025-12-27),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-25,5:30 PM,6:30 AM +2 (2025-12-27),35 hr,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,1:10 PM +2 (2025-12-27),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,1:10 PM +2 (2025-12-27),41 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,2:10 PM +2 (2025-12-27),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,2:10 PM +2 (2025-12-27),42 hr 40 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-12-25,5:30 PM,3:20 PM +2 (2025-12-27),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific, JAL",2025-12-25,5:30 PM,3:20 PM +2 (2025-12-27),43 hr 50 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,3:35 PM +2 (2025-12-27),44 hr 5 min,2 stops,"IDR 43,818,500"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,3:35 PM +2 (2025-12-27),44 hr 5 min,2 stops,"IDR 43,818,500"
"Cathay Pacific, ANA + JAL + Operated by Star Flyer",2025-12-25,12:15 AM,3:25 PM (2025-12-25),13 hr 10 min,2 stops,"IDR 43,870,700"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-12-25,5:30 PM,3:10 PM +2 (2025-12-27),43 hr 40 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific, ANA + Operated by Air Japan",2025-12-25,5:30 PM,3:10 PM +2 (2025-12-27),43 hr 40 min,2 stops,"IDR 44,081,000"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,4:50 PM +2 (2025-12-27),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,4:50 PM +2 (2025-12-27),45 hr 20 min,3 stops,"IDR 44,091,600"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-25,5:30 PM,8:20 PM +1 (2025-12-26),24 hr 50 min,3 stops,"IDR 46,551,900"
"Garuda Indonesia, Philippine Airlines, Cathay Pacific",2025-12-25,5:30 PM,9:15 PM +1 (2025-12-26),25 hr 45 min,3 stops,"IDR 46,551,900"
"THAI, JAL",2025-12-25,7:05 PM,11:40 AM +1 (2025-12-26),14 hr 35 min,2 stops,"IDR 47,143,700"
"THAI, ANA",2025-12-25,7:05 PM,11:55 AM +1 (2025-12-26),14 hr 50 min,2 stops,"IDR 47,887,700"
"Garuda Indonesia, Cathay Pacific",2025-12-25,5:30 PM,6:30 AM +2 (2025-12-27),35 hr,3 stops,"IDR 48,580,900"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,2 stops,"IDR 59,600,300"
"Garuda Indonesia, Cathay Pacific + JAL",2025-12-25,1:00 PM,1:10 PM +2 (2025-12-27),46 hr 10 min,2 stops,"IDR 59,600,300"
"Garuda Indonesia, Royal Brunei, Cathay Pacific",2025-12-25,1:00 PM,8:20 PM +1 (2025-12-26),29 hr 20 min,3 stops,"IDR 61,237,900"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 67,296,700"
"Garuda Indonesia, Cathay Pacific",2025-12-25,1:00 PM,6:30 AM +2 (2025-12-27),39 hr 30 min,3 stops,"IDR 67,296,700"
"Shandong, Air China + Operated by Dalian Airlines",2025-12-25,12:25 AM,7:50 PM (2025-12-25),17 hr 25 min,2 stops,Price unavailable
"Shandong, Air China + Operated by Dalian Airlines",2025-12-25,12:25 AM,9:30 PM (2025-12-25),19 hr 5 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,1:30 AM,3:05 PM (2025-12-25),11 hr 35 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-25,1:30 AM,7:00 AM +1 (2025-12-26),27 hr 30 min,1 stop,Price unavailable
Air China,2025-12-25,1:45 AM,4:20 PM (2025-12-25),12 hr 35 min,1 stop,Price unavailable
Air China,2025-12-25,1:45 AM,7:00 PM (2025-12-25),15 hr 15 min,1 stop,Price unavailable
Air China,2025-12-25,1:45 AM,7:50 PM (2025-12-25),16 hr 5 min,1 stop,Price unavailable
Air China,2025-12-25,1:45 AM,9:30 PM (2025-12-25),17 hr 45 min,1 stop,Price unavailable
Air China,2025-12-25,1:45 AM,1:40 PM +1 (2025-12-26),33 hr 55 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,4:25 AM,5:30 PM (2025-12-25),11 hr 5 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,4:25 AM,7:15 AM +1 (2025-12-26),24 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,5:25 AM,6:20 AM +1 (2025-12-26),22 hr 55 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,5:25 AM,7:30 AM +1 (2025-12-26),24 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,8:40 AM,6:20 AM +1 (2025-12-26),19 hr 40 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,9:30 AM,6:20 AM +1 (2025-12-26),18 hr 50 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,9:40 AM,7:15 AM +1 (2025-12-26),19 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,11:10 AM,6:20 AM +1 (2025-12-26),17 hr 10 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,11:10 AM,7:15 AM +1 (2025-12-26),18 hr 5 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,11:10 AM,7:30 AM +1 (2025-12-26),18 hr 20 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,11:10 AM,5:30 PM +1 (2025-12-26),28 hr 20 min,1 stop,Price unavailable
"Scoot, Singapore Airlines",2025-12-25,11:20 AM,6:20 AM +1 (2025-12-26),17 hr,1 stop,Price unavailable
"Scoot, Singapore Airlines",2025-12-25,11:20 AM,3:35 PM +1 (2025-12-26),26 hr 15 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,12:15 PM,7:15 AM +1 (2025-12-26),17 hr,1 stop,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,7:00 AM +1 (2025-12-26),14 hr 20 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-12-25,2:40 PM,7:00 AM +1 (2025-12-26),14 hr 20 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,7:35 AM +1 (2025-12-26),14 hr 55 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,7:45 AM +1 (2025-12-26),15 hr 5 min,1 stop,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,3:05 PM +1 (2025-12-26),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,3:05 PM +1 (2025-12-26),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,3:05 PM +1 (2025-12-26),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,3:05 PM +1 (2025-12-26),22 hr 25 min,2 stops,Price unavailable
Vietnam Airlines,2025-12-25,2:40 PM,3:05 PM +1 (2025-12-26),22 hr 25 min,2 stops,Price unavailable
"Vietnam Airlines, ANA",2025-12-25,2:40 PM,3:10 PM +1 (2025-12-26),22 hr 30 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,3:40 PM,7:15 AM +1 (2025-12-26),13 hr 35 min,1 stop,Price unavailable
Malaysia Airlines,2025-12-25,3:40 PM,5:30 PM +1 (2025-12-26),23 hr 50 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,5:00 PM,3:35 PM +1 (2025-12-26),20 hr 35 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,6:10 PM,3:35 PM +1 (2025-12-26),19 hr 25 min,1 stop,Price unavailable
Singapore Airlines,2025-12-25,6:10 PM,9:40 PM +1 (2025-12-26),25 hr 30 min,1 stop,Price unavailable
Scoot,2025-12-26,10:10 PM,5:55 PM +1 (2025-12-27),17 hr 45 min,2 stops,"IDR 4,907,998"
SriLankan,2025-12-26,2:25 PM,8:10 AM +1 (2025-12-27),15 hr 45 min,1 stop,"IDR 6,940,200"
Asiana Airlines + ANA,2025-12-26,10:30 PM,11:20 AM +1 (2025-12-27),10 hr 50 min,1 stop,"IDR 8,164,900"
Singapore Airlines,2025-12-26,8:20 PM,7:30 AM +1 (2025-12-27),9 hr 10 min,1 stop,"IDR 8,749,200"
SriLankan,2025-12-26,2:25 PM,8:10 AM +2 (2025-12-28),39 hr 45 min,1 stop,"IDR 4,677,000"
Scoot,2025-12-26,9:35 AM,5:55 PM +1 (2025-12-27),30 hr 20 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-26,11:20 AM,5:55 PM +1 (2025-12-27),28 hr 35 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-26,8:10 PM,5:55 PM +1 (2025-12-27),19 hr 45 min,2 stops,"IDR 4,907,998"
Scoot,2025-12-26,10:10 PM,10:40 AM +2 (2025-12-28),34 hr 30 min,2 stops,"IDR 4,907,998"
Thai Lion Air,2025-12-26,8:10 PM,4:15 PM +1 (2025-12-27),18 hr 5 min,2 stops,"IDR 5,395,400"
Batik Air,2025-12-26,8:40 PM,7:50 PM +1 (2025-12-27),21 hr 10 min,1 stop,"IDR 5,719,900"
Batik Air,2025-12-26,12:30 PM,7:50 PM +1 (2025-12-27),29 hr 20 min,1 stop,"IDR 5,803,000"
Batik Air,2025-12-26,4:30 PM,7:50 PM +1 (2025-12-27),25 hr 20 min,1 stop,"IDR 5,803,000"
Batik Air,2025-12-26,4:45 PM,7:50 PM +1 (2025-12-27),25 hr 5 min,1 stop,"IDR 5,803,000"
Batik Air,2025-12-26,8:10 PM,7:50 PM +1 (2025-12-27),21 hr 40 min,1 stop,"IDR 5,803,000"
Cebu Pacific,2025-12-26,11:25 PM,6:00 PM +1 (2025-12-27),16 hr 35 min,1 stop,"IDR 6,347,633"
China Airlines,2025-12-26,2:40 PM,1:30 PM +1 (2025-12-27),20 hr 50 min,1 stop,"IDR 6,581,800"
Thai Lion Air,2025-12-26,8:10 PM,4:15 PM +1 (2025-12-27),18 hr 5 min,2 stops,"IDR 7,037,100"
China Airlines,2025-12-26,2:40 PM,4:35 PM +1 (2025-12-27),23 hr 55 min,1 stop,"IDR 7,209,800"
China Airlines,2025-12-26,2:40 PM,6:30 PM +1 (2025-12-27),25 hr 50 min,1 stop,"IDR 7,209,800"
China Airlines,2025-12-26,2:40 PM,8:30 PM +1 (2025-12-27),27 hr 50 min,1 stop,"IDR 7,209,800"
XiamenAir,2025-12-26,7:05 AM,1:40 PM +1 (2025-12-27),28 hr 35 min,1 stop,"IDR 7,240,600"
"AirAsia, AirAsia X",2025-12-26,9:15 PM,10:40 PM +1 (2025-12-27),23 hr 25 min,1 stop,"IDR 7,372,963"
Scoot,2025-12-26,9:35 AM,10:40 AM +1 (2025-12-27),23 hr 5 min,2 stops,"IDR 7,382,352"
Vietjet,2025-12-26,2:00 PM,8:00 AM +1 (2025-12-27),16 hr,1 stop,"IDR 7,421,884"
Vietjet,2025-12-26,2:00 PM,3:25 PM +1 (2025-12-27),23 hr 25 min,1 stop,"IDR 7,421,884"
China Southern,2025-12-26,12:20 AM,3:00 PM +1 (2025-12-27),36 hr 40 min,1 stop,"IDR 7,846,900"
China Southern,2025-12-26,1:15 PM,8:00 PM +1 (2025-12-27),28 hr 45 min,1 stop,"IDR 7,846,900"
Scoot,2025-12-26,9:35 AM,7:10 AM +1 (2025-12-27),19 hr 35 min,1 stop,"IDR 8,083,256"
Scoot,2025-12-26,10:10 PM,7:10 AM +2 (2025-12-28),31 hr,1 stop,"IDR 8,083,256"
Asiana Airlines,2025-12-26,10:30 PM,5:55 PM +1 (2025-12-27),17 hr 25 min,1 stop,"IDR 8,164,900"
Asiana Airlines,2025-12-26,10:30 PM,9:00 PM +1 (2025-12-27),20 hr 30 min,1 stop,"IDR 8,164,900"
"Asiana Airlines, Korean Air",2025-12-26,10:30 PM,9:05 PM +1 (2025-12-27),20 hr 35 min,1 stop,"IDR 8,164,900"
